country	source	sector	gas	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
MKD	UNFCCC_NAI	Energy	CH₄	0.227778531	0.215088069	0.213850114	0.219343937	0.220734051	0.222182204	0.212375422	0.203411747	0.228359199	0.205224024	0.237437517	0.245461407	0.235068485	0.28245	0.27636	0.26124	0.26607	0.25851	0.30114	0.29463
OMN	UNFCCC_NAI	Energy	CH₄					1.84191
PAK	UNFCCC_NAI	Energy	CH₄					5.8968
PLW	UNFCCC_NAI	Energy	CH₄
PAN	UNFCCC_NAI	Energy	CH₄					0.00105						0.18858
PNG	UNFCCC_NAI	Energy	CH₄
PRY	UNFCCC_NAI	Energy	CH₄	0.0003654				0.61509						0.31437					0.59388						0.54495	0.54978
PER	UNFCCC_NAI	Energy	CH₄					1.11678						1.003										1.84454		2.208
PHL	UNFCCC_NAI	Energy	CH₄					1.98513						6.38694
QAT	UNFCCC_NAI	Energy	CH₄																		2.873703
KOR	UNFCCC_NAI	Energy	CH₄	7.93443	6.93126	5.68281	4.75503	4.04628	3.57777	3.51582	3.56853	3.33669	3.59268	3.79911	3.88185	4.00722	4.13175	4.40748	4.55469	4.70106	4.97658	5.05911	4.83693	5.48457	5.82687	6.15153	6.29055	5.94048
MDA	UNFCCC_NAI	Energy	CH₄	0.9635787	0.8607312	0.6877458	0.6083217	0.5909316	0.618492	0.683634	0.5479131	0.5080761	0.5024607	0.5394858	0.5321526	0.5822418	0.6186894	0.6565167	0.7006377	0.6188658	0.6468231	0.6451137	0.5414598	0.5581905	0.6367431	0.633297	0.617589
RWA	UNFCCC_NAI	Energy	CH₄													0.88917633			0.42
KNA	UNFCCC_NAI	Energy	CH₄
LCA	UNFCCC_NAI	Energy	CH₄					0.00169155						0.0027426					0.0025998					0.0024885
VCT	UNFCCC_NAI	Energy	CH₄	0.0001953				0.0002352			0.0002625			0.000756				0.00084
WSM	UNFCCC_NAI	Energy	CH₄					0.000358638
SMR	UNFCCC_NAI	Energy	CH₄																		0.000567			0.00066
STP	UNFCCC_NAI	Energy	CH₄									0.021315							0.004515
SAU	UNFCCC_NAI	Energy	CH₄	1.8393207										7.258041										18.2315217		10.83033
SEN	UNFCCC_NAI	Energy	CH₄											0.114009					0.52374
SRB	UNFCCC_NAI	Energy	CH₄	3.30918								2.95176
SYC	UNFCCC_NAI	Energy	CH₄											0.000483525
SLE	UNFCCC_NAI	Energy	CH₄
SGP	UNFCCC_NAI	Energy	CH₄																					0.04269		0.0412
SLB	UNFCCC_NAI	Energy	CH₄											0.00048531
ZAF	UNFCCC_NAI	Energy	CH₄	7.28637				7.88949
LKA	UNFCCC_NAI	Energy	CH₄				1.071	1.0807083	1.092					0.88137
PSE	UNFCCC_NAI	Energy	CH₄																						0.0429366
SDN	UNFCCC_NAI	Energy	CH₄						3.129					2.0034
SUR	UNFCCC_NAI	Energy	CH₄
TJK	UNFCCC_NAI	Energy	CH₄	0.924	0.903	0.8589	0.819	0.441	0.294	0.147	0.147	0.063	0.105	0.126	0.147	0.105	0.147	0.063	0.084	0.084	0.063	0.063	0.042	0.021
THA	UNFCCC_NAI	Energy	CH₄					4.12755																			12.30033
TLS	UNFCCC_NAI	Energy	CH₄																					0.00055
TGO	UNFCCC_NAI	Energy	CH₄			0.2898	0.3003	0.3171	0.36456	0.3255	0.336	0.3948		0.47544					0.53907
TON	UNFCCC_NAI	Energy	CH₄					0.00021						0.0034314
TTO	UNFCCC_NAI	Energy	CH₄	0.030009
TUN	UNFCCC_NAI	Energy	CH₄					0.924903						1.52481
TKM	UNFCCC_NAI	Energy	CH₄					16.1401653						21.893493				27.2358849						20.06749406
TUV	UNFCCC_NAI	Energy	CH₄					4.91E-09																				0.00001554
UGA	UNFCCC_NAI	Energy	CH₄					1.571955						3.066
ARE	UNFCCC_NAI	Energy	CH₄					8.316						16.737					21.231									0.16191
TZA	UNFCCC_NAI	Energy	CH₄	3.405801				3.2242455
URY	UNFCCC_NAI	Energy	CH₄	0.0903				0.0903				0.018648		0.0924		0.0155043		0.0924		0.119301		0.12075		0.105		0.1071		0.108024
UZB	UNFCCC_NAI	Energy	CH₄	44.0126	45.7933	45.525	72.1618	58.9433	60.5678	62.5396	54.7659	51.1987	55.9627	67.3202	70.1324	70.8865	72.2988	71.0226	73.0497	85.2608	85.567	87.518	72.1337	68.27455	68.3221	68.46024
VUT	UNFCCC_NAI	Energy	CH₄					5.35E-05						0.00042
VEN	UNFCCC_NAI	Energy	CH₄										38.241
VNM	UNFCCC_NAI	Energy	CH₄					3.512733						6.47976										15.95852			19.65411
YEM	UNFCCC_NAI	Energy	CH₄						0.12663					0.966										1.40175		1.545243
ZMB	UNFCCC_NAI	Energy	CH₄					1.350615						0.94921
ZWE	UNFCCC_NAI	Energy	CH₄					1.6210194						1.428						0.240072
AFG	UNFCCC_NAI	Energy	CO₂																2.91004								9.639
ALB	UNFCCC_NAI	Energy	CO₂	2.90295	4.81204	3.08059	2.97774	3.21603	3.17562	3.09314	3.26954	3.99701	4.32798	2.9879	3.3721	3.47795	3.64875	3.89611	3.83533	3.74938	3.92506	3.9833	4.31945
DZA	UNFCCC_NAI	Energy	CO₂					59.246						66.40978
AGO	UNFCCC_NAI	Energy	CO₂											16.107					27.457
ATG	UNFCCC_NAI	Energy	CO₂	0.28814										0.37188
ARG	UNFCCC_NAI	Energy	CO₂	94.1015528				110.2834038			116.3458366			118.7120188										167.51797		173.48653
ARM	UNFCCC_NAI	Energy	CO₂	20.985633										3.079897						3.850163				4.231025
AZE	UNFCCC_NAI	Energy	CO₂	54.751	50.80876	43.50052	38.46717	33.97226	36.45525	29.85481	28.78707	28.46916	27.78593	28.889	27.98314	27.57281	30.15949	32.18281	34.297	33.003	27.754	31.095	26.046	25.334	26.547	27.853	37.9134476
BHS	UNFCCC_NAI	Energy	CO₂	1.8942				1.8662						0.6604448
BHR	UNFCCC_NAI	Energy	CO₂					14.633						15.951
BGD	UNFCCC_NAI	Energy	CO₂					15.17825							30.23267				37.94964
BRB	UNFCCC_NAI	Energy	CO₂	1.38722				1.87538			2.02732
BLZ	UNFCCC_NAI	Energy	CO₂					0.597773
BEN	UNFCCC_NAI	Energy	CO₂						0.69489					1.41394
BTN	UNFCCC_NAI	Energy	CO₂					0.09477						0.26031
BOL	UNFCCC_NAI	Energy	CO₂	5.07222				7.68275				8.27688		7.17536		8.47838		9.03455
BIH	UNFCCC_NAI	Energy	CO₂	23.12174	21.35045	5.89128	2.20848	2.42614	2.1195	4.34064	6.83188	10.46965	10.57351	11.17758	11.64295												17.42	19.524
BWA	UNFCCC_NAI	Energy	CO₂					3.014498						3.979
BRA	UNFCCC_NAI	Energy	CO₂	169.985	175.607	179.327	185.011	193.669	208.832	224.595	239.097	248.685	260.22	267.057	276.281	273.578	267.928	282.615	291.019	296.083	309.501	328.441	316.368	348.883	363.372	394.632	423.565	445.059	420.313
BRN	UNFCCC_NAI	Energy	CO₂																					5.88259
BFA	UNFCCC_NAI	Energy	CO₂					0.902													1.3005
BDI	UNFCCC_NAI	Energy	CO₂									0.14305399							0.16949
CPV	UNFCCC_NAI	Energy	CO₂						0.21773					0.284952
KHM	UNFCCC_NAI	Energy	CO₂					1.27208						2.05258
CMR	UNFCCC_NAI	Energy	CO₂					2.21607						2.8
CAF	UNFCCC_NAI	Energy	CO₂					0.212									0.18038	0.19326	0.20727	0.21461	0.23211	0.2358	0.23283	0.25246
TCD	UNFCCC_NAI	Energy	CO₂				0.30965					0.3346	0.35858	0.30499	0.36859	0.45277	4.0546
CHL	UNFCCC_NAI	Energy	CO₂	30.4057			32.9472	34.6321						49.367						55.11720153				65.9781			77.0184			84.121
CHN	UNFCCC_NAI	Energy	CO₂					2795.489											5404.31							8688.288
COL	UNFCCC_NAI	Energy	CO₂	44.962				55.705						57.94232				57.00192
COM	UNFCCC_NAI	Energy	CO₂					0.070524						0.082339
COG	UNFCCC_NAI	Energy	CO₂					0.63033						1.29211
COK	UNFCCC_NAI	Energy	CO₂					0.03256409
CRI	UNFCCC_NAI	Energy	CO₂	2.3814						4.1376				4.71717					5.4925
CIV	UNFCCC_NAI	Energy	CO₂					4.345						60.37072
CUB	UNFCCC_NAI	Energy	CO₂	31.6994										25.34213		23.5709
PRK	UNFCCC_NAI	Energy	CO₂	156.964				118.969						64.226		68.391
COD	UNFCCC_NAI	Energy	CO₂					1.42577					2.409	2.5637	2.697	2.534	2.488
DJI	UNFCCC_NAI	Energy	CO₂					0.27415						0.34202
DMA	UNFCCC_NAI	Energy	CO₂					0.07653						0.1058	0.117921	0.113266	0.111076	0.110891	0.119056
DOM	UNFCCC_NAI	Energy	CO₂	8.22183				14.35925				15.37619		17.60366										10.7689596
ECU	UNFCCC_NAI	Energy	CO₂	12.52615																				34.81506889		36.512748
EGY	UNFCCC_NAI	Energy	CO₂	74.458										106.63					148.822534
SLV	UNFCCC_NAI	Energy	CO₂					4.02453											5.62019
ERI	UNFCCC_NAI	Energy	CO₂					0.68745	0.75202	0.82784	0.73225	0.5761	0.61525	0.586
SWZ	UNFCCC_NAI	Energy	CO₂					0.873871
ETH	UNFCCC_NAI	Energy	CO₂	2.168	1.756	1.88	2.166	2.000133791	1.878474088	2.232038736	2.601921466	2.707940022	2.690319413	2.957170136	3.722033518	3.888114712	4.211645569	4.441999095	5.061942372	5.370960152	6.352124754	6.843506473	7.022190711	9.903486456	7.635678987	7.892950783	8.37512448
FJI	UNFCCC_NAI	Energy	CO₂					0.776										1.56657
GAB	UNFCCC_NAI	Energy	CO₂					4.34254						5.06495
GMB	UNFCCC_NAI	Energy	CO₂				0.1810646							0.217699
GEO	UNFCCC_NAI	Energy	CO₂	33.814	26.691	16.089	9	5.849	3.877	6.669	7.336			3.1771	3.418	3.131	3.302	4.041	4.015	4.944	5.282	5.119	5.118	5.776	7.27	7.637	7.282
GHA	UNFCCC_NAI	Energy	CO₂	2.57063	2.08133	2.59556	2.81061	2.9816	3.29433	3.59515	3.69734	4.2399	4.73655	4.87225	5.27688	5.73399	6.35612	5.74806	6.31327	7.60375
GRD	UNFCCC_NAI	Energy	CO₂					0.135
GTM	UNFCCC_NAI	Energy	CO₂	3.700401				9.33894						9.342927					11.012653
GIN	UNFCCC_NAI	Energy	CO₂					1.437065						1.947
GNB	UNFCCC_NAI	Energy	CO₂					0.17858												0.15681				0.27167
GUY	UNFCCC_NAI	Energy	CO₂	1.439	1.439	1.439	1.439	1.439	1.465	1.534	1.68	1.769	1.718	1.688	2.094	1.657	1.657	1.657
HTI	UNFCCC_NAI	Energy	CO₂					0.1891	0.92369	1.05091	1.31079	1.34744	1.54577	1.44766
HND	UNFCCC_NAI	Energy	CO₂						3.57046					3.204
IND	UNFCCC_NAI	Energy	CO₂					679.47						952.21207										1441.88268
IDN	UNFCCC_NAI	Energy	CO₂	128.39819	140.4104	149.92555	158.32185	170.01631						247.52224
IRN	UNFCCC_NAI	Energy	CO₂					285.89133						337.35185
IRQ	UNFCCC_NAI	Energy	CO₂								53.956
ISR	UNFCCC_NAI	Energy	CO₂							50.344				58.76478563			62.00008202	61.97291346	61.99373398	62.95895016	65.68658471	65.39694899	62.93372791	64.40788016	66.03095321	71.20045056	64.78076079	62.82380908	64.66471167
JAM	UNFCCC_NAI	Energy	CO₂					8.18219												10.61551	9.3312	10.06994	7.38845	6.82901		6.90933
JOR	UNFCCC_NAI	Energy	CO₂					11.6884329						14.7140026						20.895
KEN	UNFCCC_NAI	Energy	CO₂					4.52245	6.15					7.227					7.994					11.753
KIR	UNFCCC_NAI	Energy	CO₂					0.018556										0.0296585	0.0312295	0.062782	0.0677175	0.063784
KWT	UNFCCC_NAI	Energy	CO₂					28.856
KGZ	UNFCCC_NAI	Energy	CO₂	19.825363	16.930476	14.03534	11.093042	8.254185	5.239946	5.417723	5.901914	5.144456	4.837568	4.710341	4.471014	4.642273	4.670134	4.826881	4.851769	4.961462	5.840425	6.675641	6.612306	5.980268
LAO	UNFCCC_NAI	Energy	CO₂	0.41491										1.00378
LBN	UNFCCC_NAI	Energy	CO₂					11.678694						13.78619											18.07119	19.73618	20.55107
LSO	UNFCCC_NAI	Energy	CO₂					0.63598						0.80503
LBR	UNFCCC_NAI	Energy	CO₂											3.571
MDG	UNFCCC_NAI	Energy	CO₂					1.14117						1.7227					1.6981	1.6045	1.6493	1.7464	1.6572	1.8619
MWI	UNFCCC_NAI	Energy	CO₂	0.61913				0.66088
MYS	UNFCCC_NAI	Energy	CO₂	52.14059	62.31248	67.71814	73.57968	78.13002	83.21092	97.94199	113.40044	103.14798	113.77333	125.00473	131.60466	138.33304	150.76217	164.98173	177.22535	175.97143	190.20097	193.12766	185.01526	202.76294	188.57512
MDV	UNFCCC_NAI	Energy	CO₂					0.128995																	1.146512
MLI	UNFCCC_NAI	Energy	CO₂						0.94503					1.51492										2.676416
MHL	UNFCCC_NAI	Energy	CO₂											0.08092265					0.09765569					0.12493789
MRT	UNFCCC_NAI	Energy	CO₂						1.044237					1.1178706
MUS	UNFCCC_NAI	Energy	CO₂						1.736852					2.2867098	2.4739184	2.4916947	2.6586495	2.6572428	2.81792	3.44058							4.21265
MEX	UNFCCC_NAI	Energy	CO₂	279.76425	290.60075	291.95634	292.42895	314.69089	304.14977	315.53717	330.14451	350.97109	339.92333	365.19737	357.95047	356.67546	365.35989	386.71703	399.32827	408.74124	431.1489	449.9945	434.13691	444.22682	460.18052	462.01439	432.18902
FSM	UNFCCC_NAI	Energy	CO₂					0.23595						0.15191501
MNG	UNFCCC_NAI	Energy	CO₂	13.349	11.968	10.41	9.832	8.57	8.046	8.883	9.21	8.963								9.8311
MNE	UNFCCC_NAI	Energy	CO₂	2.26021	2.36704	1.96349	1.6131	1.2848	0.43101	1.9081	1.75908	2.16501	2.24187	2.34504	1.94269	2.41015	2.31057	2.30058	2.14514	2.33287	2.27222	2.8242	1.94437	2.69445	2.5269
MAR	UNFCCC_NAI	Energy	CO₂					25.206						29.77849										46.5345		52.1888
MOZ	UNFCCC_NAI	Energy	CO₂	1.0434				1.53424
MMR	UNFCCC_NAI	Energy	CO₂											7.65865	7.28458	7.55567	8.06348	8.62612	7.96625
NAM	UNFCCC_NAI	Energy	CO₂					1.82117						2.018
NRU	UNFCCC_NAI	Energy	CO₂					0.028318						0.013288504			0.035075085				0.017241191			0.037584432
NPL	UNFCCC_NAI	Energy	CO₂					1.465						2.76328
NIC	UNFCCC_NAI	Energy	CO₂					2.37354						3.53434
NER	UNFCCC_NAI	Energy	CO₂	0.58891										1.887								1.766
NGA	UNFCCC_NAI	Energy	CO₂					113.0549411						114.724
NIU	UNFCCC_NAI	Energy	CO₂					0.004395856						0.004824					0.005542	0.006704	0.008104	0.004843	0.005054
MKD	UNFCCC_NAI	Energy	CO₂	9.469007714	8.737395464	8.0490261	8.592552123	8.377755702	8.469744243	8.136003408	8.796540539	9.50959212	9.288604274	8.790999689	8.934372693	9.348403483	8.72655	8.40834	9.14848	8.22819	8.72914	8.79257	8.41621
OMN	UNFCCC_NAI	Energy	CO₂					10.5956
PAK	UNFCCC_NAI	Energy	CO₂					77.1718
PLW	UNFCCC_NAI	Energy	CO₂					0.08211
PAN	UNFCCC_NAI	Energy	CO₂					3.90197						4.57929
PNG	UNFCCC_NAI	Energy	CO₂					0.94757						2.4362
PRY	UNFCCC_NAI	Energy	CO₂	1.9359				3.06673						3.25165					3.44105						4.76572	4.97282
PER	UNFCCC_NAI	Energy	CO₂					20.77053						24.226										38.66979		42.147
PHL	UNFCCC_NAI	Energy	CO₂					47.336						62.4991
QAT	UNFCCC_NAI	Energy	CO₂																		52.92437
KOR	UNFCCC_NAI	Energy	CO₂	232.68673	251.59845	272.60534	303.54065	323.26318	349.45	381.20626	405.40268	345.94808	376.40632	405.34759	419.24762	437.77996	445.23405	452.55876	460.35986	466.46882	485.02503	498.33809	505.36232	557.3225	585.33914	587.70937	596.5992	589.43541
MDA	UNFCCC_NAI	Energy	CO₂	33.3655536	29.1930936	20.5813267	15.772516	14.3464226	11.0417064	11.2041201	10.1915241	8.7208485	6.8420508	6.1027446	6.7039022	6.3307129	7.0606999	7.4824686	7.7218696	6.9658294	7.0524029	7.65676	8.4846735	9.0346187	9.1301625	8.782321	7.7291856
RWA	UNFCCC_NAI	Energy	CO₂													0.25968			0.381
KNA	UNFCCC_NAI	Energy	CO₂					0.07083
LCA	UNFCCC_NAI	Energy	CO₂					0.26824						0.3401901					0.3952796					0.48943
VCT	UNFCCC_NAI	Energy	CO₂	0.081512				0.095068			0.10683			0.15511				0.217377
WSM	UNFCCC_NAI	Energy	CO₂					0.102201931
SMR	UNFCCC_NAI	Energy	CO₂																		0.232189			0.26274
STP	UNFCCC_NAI	Energy	CO₂									0.04573							0.06629
SAU	UNFCCC_NAI	Energy	CO₂	127.385										237.547										423.7137		444.4732
SEN	UNFCCC_NAI	Energy	CO₂											6.42579					4.53738
SRB	UNFCCC_NAI	Energy	CO₂	59.25897								47.4296
SYC	UNFCCC_NAI	Energy	CO₂						0.178734					0.260608
SLE	UNFCCC_NAI	Energy	CO₂							0.29406	0.13456	0.33457	0.22778	0.52928
SGP	UNFCCC_NAI	Energy	CO₂					26.64792						37.75581										45.20288		46.7774
SLB	UNFCCC_NAI	Energy	CO₂					0.29438						0.19124353
ZAF	UNFCCC_NAI	Energy	CO₂	252.01904				287.85096
LKA	UNFCCC_NAI	Energy	CO₂				4.483	5.447668	5.371					10.43002
PSE	UNFCCC_NAI	Energy	CO₂																						1.9308504
SDN	UNFCCC_NAI	Energy	CO₂						4.327					6.09
SUR	UNFCCC_NAI	Energy	CO₂														2.404
TJK	UNFCCC_NAI	Energy	CO₂	16.114	15.701	13.123	11.218	6.197	4.222	2.84	2.984	2.157	2.237	2.063	2.268	2.023	2.14	2.567	1.857	2.663	1.726	1.783	1.378	1.252
THA	UNFCCC_NAI	Energy	CO₂					125.4828																			223.30927
TLS	UNFCCC_NAI	Energy	CO₂																					0.24948
TGO	UNFCCC_NAI	Energy	CO₂			0.4557	0.3821	0.6134	0.87441	0.6465	0.8254	1.0478		1.14933					1.119
TON	UNFCCC_NAI	Energy	CO₂					0.07998						0.09493
TTO	UNFCCC_NAI	Energy	CO₂	9.887
TUN	UNFCCC_NAI	Energy	CO₂					14.2575						19.049
TKM	UNFCCC_NAI	Energy	CO₂					14.701725						24.277003				25.181173						36.344235
TUV	UNFCCC_NAI	Energy	CO₂					0.00465																				0.0111618
UGA	UNFCCC_NAI	Energy	CO₂					0.686752						1.212
ARE	UNFCCC_NAI	Energy	CO₂					60.247						96.241					149.809									166.208992
TZA	UNFCCC_NAI	Energy	CO₂	2.8964609				2.8550626
URY	UNFCCC_NAI	Energy	CO₂	3.63				3.9532				5.4006		5.1538		4.10762		5.1905		6.07864		7.50523		5.9642		8.2015		6.1996037
UZB	UNFCCC_NAI	Energy	CO₂	107.009	107.003	100.248	101.317	96.894	97.224	100.069	98.438	96.27	100.575	105.017	104.26	107.26	102.849	100.235	96.089	98.655	98.068	107.444	101.712	95.70421	99.15	99.58092
VUT	UNFCCC_NAI	Energy	CO₂					0.055153176						0.06959
VEN	UNFCCC_NAI	Energy	CO₂										105.097
VNM	UNFCCC_NAI	Energy	CO₂					21.57563						45.9										124.79933			126.91462
YEM	UNFCCC_NAI	Energy	CO₂						9.96829					16.814										20.543		21.91394
ZMB	UNFCCC_NAI	Energy	CO₂					2.294885						1.50342
ZWE	UNFCCC_NAI	Energy	CO₂					14.77213						23.832						10.318238
AFG	UNFCCC_NAI	Energy	N₂O																0.1298435								0.62
ALB	UNFCCC_NAI	Energy	N₂O	0.031	0.0155	0.0341	0.031	0.031	0.0372	0.0279	0.0248	0.0217	0.0248	0.0248	0.0279	0.0279	0.0279	0.0279	0.0248	0.0279	0.0279	0.031	0.031
DZA	UNFCCC_NAI	Energy	N₂O											0.1581
AGO	UNFCCC_NAI	Energy	N₂O											0.0093					0.0279
ATG	UNFCCC_NAI	Energy	N₂O
ARG	UNFCCC_NAI	Energy	N₂O	0.591739838				0.722130846			0.895608662			1.008458237										1.67587		1.83053
ARM	UNFCCC_NAI	Energy	N₂O	0.06634										0.0155						0.01922				0.02883
AZE	UNFCCC_NAI	Energy	N₂O		0.062	0.0682	0.062	0.0527	0.0527	0.0465	0.0465	0.0465	0.0434		0.0341	0.031	0.0372	0.0403									0.143499
BHS	UNFCCC_NAI	Energy	N₂O											0.0186
BHR	UNFCCC_NAI	Energy	N₂O					0.0124
BGD	UNFCCC_NAI	Energy	N₂O					0.0186							0.1271				0.1488
BRB	UNFCCC_NAI	Energy	N₂O
BLZ	UNFCCC_NAI	Energy	N₂O					0.00465
BEN	UNFCCC_NAI	Energy	N₂O						0.0508989					0.0589
BTN	UNFCCC_NAI	Energy	N₂O
BOL	UNFCCC_NAI	Energy	N₂O	0.0682				0.0837				0.0868		0.0837
BIH	UNFCCC_NAI	Energy	N₂O	0.1395	0.3379	0.0341	0.0155	0.0155	0.0124	0.0341	0.0403	0.0496	0.0558	0.062	0.1147
BWA	UNFCCC_NAI	Energy	N₂O					0.29915
BRA	UNFCCC_NAI	Energy	N₂O	3.9122	3.9308	3.9122	3.8874	4.309	4.7275	5.3785	6.1101	6.6092	6.8851	6.9471	7.3687	7.9546	8.5126	9.0427	9.3527	9.4457	9.9045	10.3757	10.1525	11.501	12.5581	13.6617	14.3127	15.2148	14.6444
BRN	UNFCCC_NAI	Energy	N₂O																					0.007
BFA	UNFCCC_NAI	Energy	N₂O					0.0031
BDI	UNFCCC_NAI	Energy	N₂O									0.104411794							0.124
CPV	UNFCCC_NAI	Energy	N₂O						0.001891736					0.00248
KHM	UNFCCC_NAI	Energy	N₂O					0.1023						0.1209
CMR	UNFCCC_NAI	Energy	N₂O					0.1643						0.31
CAF	UNFCCC_NAI	Energy	N₂O					12.71
TCD	UNFCCC_NAI	Energy	N₂O
CHL	UNFCCC_NAI	Energy	N₂O	0.341			0.465	0.403						0.62						0.393717338				0.775			1.085			1.147
CHN	UNFCCC_NAI	Energy	N₂O					15.5											41.54							69.75
COL	UNFCCC_NAI	Energy	N₂O	0.4278				0.5146						0.3131				0.3069
COM	UNFCCC_NAI	Energy	N₂O											0.00072478
COG	UNFCCC_NAI	Energy	N₂O					0.031						0.0031
COK	UNFCCC_NAI	Energy	N₂O
CRI	UNFCCC_NAI	Energy	N₂O	0.0372						0.031				0.05394					0.096658
CIV	UNFCCC_NAI	Energy	N₂O					1.54504						0.093
CUB	UNFCCC_NAI	Energy	N₂O	0.3751										0.2201		0.186
PRK	UNFCCC_NAI	Energy	N₂O	0.93				0.62						0.31		0.31
COD	UNFCCC_NAI	Energy	N₂O					0.48608					0.31	0.4278	0.31	0.31	0.31
DJI	UNFCCC_NAI	Energy	N₂O											0.0031
DMA	UNFCCC_NAI	Energy	N₂O					0.000206534						0.000403	0.0005487	0.0004247	0.0004247	0.0006417	0.0003937
DOM	UNFCCC_NAI	Energy	N₂O	0.06944				0.099882				0.13113		0.29884										0.805256
ECU	UNFCCC_NAI	Energy	N₂O	0.0806																				0.12133704		0.13175
EGY	UNFCCC_NAI	Energy	N₂O	3.41682										0.18011					0.06169
SLV	UNFCCC_NAI	Energy	N₂O					0.1612											0.0682
ERI	UNFCCC_NAI	Energy	N₂O					1.86
SWZ	UNFCCC_NAI	Energy	N₂O					0.0305195
ETH	UNFCCC_NAI	Energy	N₂O	0.62	0.62	0.93	0.93	0.971615644	1.081882736	1.088521603	3.623130583	3.660201932	3.726063601	3.781199581	3.837932061	3.890098241	3.943288661	3.997805261	1.488243663	1.583435363	1.578834655	1.639092765	1.684264416	1.753243446	2.287988174	2.004427145	1.774252393
FJI	UNFCCC_NAI	Energy	N₂O															0.0155
GAB	UNFCCC_NAI	Energy	N₂O					0.93						0.0268
GMB	UNFCCC_NAI	Energy	N₂O				0.012369							0.01798
GEO	UNFCCC_NAI	Energy	N₂O	0.09083	0.07967	0.03627	0.02139	0.01271	0.01488	0.02697	0.02976			0.00744	0.00775	0.00775	0.00775	0.00403	0.00527	0.02558	0.02851	0.04738	0.029144	0.02852	0.03162	0.05022	0.03813
GHA	UNFCCC_NAI	Energy	N₂O	0.07936	0.07781	0.0837	0.093	0.0961	0.1023	0.1023	0.10199	0.01085	0.1116	0.1116	0.1643	0.1736	0.1767	0.1798	0.186	0.1922
GRD	UNFCCC_NAI	Energy	N₂O					0.00062
GTM	UNFCCC_NAI	Energy	N₂O	0.1612				0.1612						0.20987					0.21917
GIN	UNFCCC_NAI	Energy	N₂O					0.095387
GNB	UNFCCC_NAI	Energy	N₂O					0.000992												0.0062				4.805
GUY	UNFCCC_NAI	Energy	N₂O
HTI	UNFCCC_NAI	Energy	N₂O					0.0589	0.0775	0.0775	0.0837	0.0837	0.0806	0.0806
HND	UNFCCC_NAI	Energy	N₂O						0.080724
IND	UNFCCC_NAI	Energy	N₂O					3.534						11.9846										15.0164
IDN	UNFCCC_NAI	Energy	N₂O	1.5748	1.6306	1.6864	1.7329	1.7732						3.2395
IRN	UNFCCC_NAI	Energy	N₂O					2.7249						2.6257
IRQ	UNFCCC_NAI	Energy	N₂O
ISR	UNFCCC_NAI	Energy	N₂O							0.17949				0.214656722			0.228503621	0.224566198	0.22183175	0.22093939	0.229256028	0.221574946	0.211928418	0.211814807	0.218529681	0.247443343	0.204115215	0.192404835	0.192589095
JAM	UNFCCC_NAI	Energy	N₂O					0.0341												0.093	0.0868	0.0899	0.0868	0.0744		0.0744
JOR	UNFCCC_NAI	Energy	N₂O					0.0778131						0.067704
KEN	UNFCCC_NAI	Energy	N₂O					0.40579	0.5239					0.6014					0.6045					0.7037
KIR	UNFCCC_NAI	Energy	N₂O					2.10E-09
KWT	UNFCCC_NAI	Energy	N₂O					0.0527
KGZ	UNFCCC_NAI	Energy	N₂O	0.062062	0.052824	0.043772	0.034565	0.02604	0.016895	0.016833	0.017763	0.016585	0.017174	0.016926	0.01612	0.01736	0.017515	0.018569	0.018724	0.02108	0.023002	0.024428	0.023653	0.022568
LAO	UNFCCC_NAI	Energy	N₂O	0.0372										0.0217
LBN	UNFCCC_NAI	Energy	N₂O					0.0358608						0.0341											0.1736	0.1798	0.17957
LSO	UNFCCC_NAI	Energy	N₂O					0.031						0.0434
LBR	UNFCCC_NAI	Energy	N₂O											0.31
MDG	UNFCCC_NAI	Energy	N₂O					0.0992						0.093					0.186	0.4291	0.4519	0.2326	0.2395	0.252
MWI	UNFCCC_NAI	Energy	N₂O	0.2232				0.2201
MYS	UNFCCC_NAI	Energy	N₂O	0.14057	0.1548	0.16753	0.17521	0.18167	0.19622	0.22652	0.25748	0.23574	0.24643	0.281657	0.288901	0.315528	0.357874	0.43473	0.456148	0.425709	0.470034	0.483579	0.491686	0.575077	0.48953
MDV	UNFCCC_NAI	Energy	N₂O																						0.00465
MLI	UNFCCC_NAI	Energy	N₂O						0.00255161					0.1457										1.19536
MHL	UNFCCC_NAI	Energy	N₂O											0.0008184					0.0009858					0.001643
MRT	UNFCCC_NAI	Energy	N₂O						0.001231952					0.009734
MUS	UNFCCC_NAI	Energy	N₂O						0.0124					0.01798	0.01891	0.020057	0.02418	0.02573	0.0279	0.0217							0.0279
MEX	UNFCCC_NAI	Energy	N₂O	1.04109	1.08556	1.10099	1.11596	1.14138	1.13953	1.18041	1.22589	1.27561	1.24245	1.27107	1.25425	1.23497	1.26885	1.3239	1.38141	1.4012	1.48689	1.51379	1.41363	1.44513	1.42313	1.39328	3.00193
FSM	UNFCCC_NAI	Energy	N₂O					0.00127224						0.0011377
MNG	UNFCCC_NAI	Energy	N₂O	0.031	0.031	0.031	0.031	0.031	0.031	0.031	0.031	0.031								0.0651
