DATE CREATED
2020-11-23T10:03:15+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
Seabird SBE39-IM with Pressure 6519

UOM DEFINITIONS
Degrees Celsius

STATION
Thursday Island
LATITUDE
-10.555291
LONGITUDE
142.253283

Long term averages
DATE,TOTAL_YEARS,LONG_TERM_AVERAGE,wtemp_LEVEL0_summer_98_99,wtemp_LEVEL0_summer_99_00,wtemp_LEVEL0_summer_00_01,wtemp_LEVEL0_summer_01_02,wtemp_LEVEL0_summer_02_03,wtemp_LEVEL0_summer_03_04,wtemp_LEVEL0_summer_04_05,wtemp_LEVEL0_summer_05_06,wtemp_LEVEL0_summer_06_07,wtemp_LEVEL0_summer_07_08,wtemp_LEVEL0_summer_08_09,wtemp_LEVEL0_summer_09_10,wtemp_LEVEL0_summer_10_11,wtemp_LEVEL0_summer_11_12,wtemp_LEVEL0_summer_12_13,wtemp_LEVEL0_summer_13_14,wtemp_LEVEL0_summer_14_15,wtemp_LEVEL0_summer_15_16,wtemp_LEVEL0_summer_16_17,wtemp_LEVEL0_summer_17_18,wtemp_LEVEL0_summer_18_19,wtemp_LEVEL0_summer_19_20
02-FEB,8,30.134241666666668,,,,,,,,,,,,,,28.4965,29.3838,28.4819,29.0238,30.211,,27.6783,28.5491,30.0719
03-FEB,8,29.985548825065273,,,,,,,,,,,,,,28.499,29.3784,28.8146,29.0796,30.4711,,27.7579,28.6459,29.9749
04-FEB,8,29.76232421875,,,,,,,,,,,,,,28.4108,29.7171,28.7728,29.1284,30.5551,,27.9482,28.6325,30.1029
05-FEB,8,29.64663446475196,,,,,,,,,,,,,,28.4525,30.0861,28.8024,29.3107,30.2548,,28.2402,28.5608,30.1389
06-FEB,8,29.594095052083333,,,,,,,,,,,,,,28.6036,30.1185,28.8808,29.6166,29.8731,,28.4767,28.4698,29.9515
07-FEB,8,29.5315375,,,,,,,,,,,,,,28.6152,29.9763,28.7906,29.8416,29.7492,,28.6513,28.5351,30.0615
08-FEB,8,29.473463020833332,,,,,,,,,,,,,,28.5012,29.982,28.9489,29.8887,30.0154,,28.5042,28.5395,30.1783
09-FEB,8,29.365273177083335,,,,,,,,,,,,,,28.6938,30.0791,29.2264,30.0003,30.2003,,28.2915,28.3919,30.0504
10-FEB,8,29.290411197916665,,,,,,,,,,,,,,28.9851,30.1719,29.3133,29.8007,30.2545,,28.4393,28.281,29.9933
11-FEB,8,29.257495572916667,,,,,,,,,,,,,,29.1975,30.0878,29.2453,29.5182,30.1934,,28.5038,28.4532,29.8184
12-FEB,8,29.28953177083333,,,,,,,,,,,,,,29.2088,29.9932,28.9834,29.4599,30.0024,,28.5803,28.8013,29.4498
13-FEB,8,29.371520052083333,,,,,,,,,,,,,,29.2302,,28.9819,29.4897,29.673,,28.7917,29.0632,29.0177
14-FEB,8,29.350561458333335,,,,,,,,,,,,,,29.306,,29.1512,29.4193,29.6523,,28.9374,29.2284,28.9029
15-FEB,8,29.381264583333333,,,,,,,,,,,,,,29.2301,,29.3622,29.1041,29.8711,,29.2317,29.3874,29.1494
16-FEB,8,29.40810703125,,,,,,,,,,,,,,28.9777,,29.1514,28.887,30.1003,,29.4455,29.6276,29.4532
17-FEB,8,29.422731770833334,,,,,,,,,,,,,,28.9831,,28.568,28.7147,30.0793,,29.649,29.7868,29.8303
18-FEB,8,29.474879166666668,,,,,,,,,,,,,,29.0855,,28.2138,28.985,30.0513,,29.857,29.9567,30.129
19-FEB,8,29.515028645833333,,,,,,,,,,,,,,28.9398,,28.0202,29.1001,30.1517,,30.0876,30.022,30.2267
20-FEB,8,29.465964322916665,,,,,,,,,,,,,,28.6648,,28.0112,29.1941,30.4444,,30.1296,30.0129,29.965
21-FEB,8,29.381381510416666,,,,,,,,,,,,,,28.7675,,28.1441,29.3357,30.6625,,30.2437,29.973,29.4596
22-FEB,8,29.3017015625,,,,,,,,,,,,,,29.0874,,28.2928,29.4445,30.7227,,30.3019,30.0874,29.1881
23-FEB,8,29.334848177083334,,,,,,,,,,,,,,29.3737,,28.3564,29.4908,30.7136,,30.2545,30.0845,29.1537
24-FEB,8,29.377333420365535,,,,,,,,,,,,,,29.596,,28.1269,29.4911,30.6274,,30.2872,30.2718,29.1158
25-FEB,8,29.33197291666667,,,,,,,,,,,,,,29.5876,,28.2902,29.6974,30.604,,30.1461,30.2238,29.2102
