DATE CREATED
2020-11-19T11:39:17+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
Seabird SBE39-IM with Pressure 4317

UOM DEFINITIONS
Degrees Celsius

STATION
Orpheus Island
LATITUDE
-18.55998
LONGITUDE
146.48955

Long term averages
DATE,TOTAL_YEARS,LONG_TERM_AVERAGE,wtemp_LEVEL1_summer_98_99,wtemp_LEVEL1_summer_99_00,wtemp_LEVEL1_summer_00_01,wtemp_LEVEL1_summer_01_02,wtemp_LEVEL1_summer_02_03,wtemp_LEVEL1_summer_03_04,wtemp_LEVEL1_summer_04_05,wtemp_LEVEL1_summer_05_06,wtemp_LEVEL1_summer_06_07,wtemp_LEVEL1_summer_07_08,wtemp_LEVEL1_summer_08_09,wtemp_LEVEL1_summer_09_10,wtemp_LEVEL1_summer_10_11,wtemp_LEVEL1_summer_11_12,wtemp_LEVEL1_summer_12_13,wtemp_LEVEL1_summer_13_14,wtemp_LEVEL1_summer_14_15,wtemp_LEVEL1_summer_15_16,wtemp_LEVEL1_summer_16_17,wtemp_LEVEL1_summer_17_18,wtemp_LEVEL1_summer_18_19,wtemp_LEVEL1_summer_19_20
12-FEB,6,28.79798611111111,,,,,,,,,,,,,28.7407,29.7865,29.5108,27.6111,,29.2359,29.7313,,,
13-FEB,6,28.859513888888888,,,,,,,,,,,,,28.7962,29.8326,29.525,27.7008,,29.3286,29.8167,,,
14-FEB,6,28.946805555555557,,,,,,,,,,,,,28.8315,29.9125,29.5215,27.7881,,29.3621,29.9332,,,
15-FEB,6,28.98409722222222,,,,,,,,,,,,,28.8429,29.9642,29.4665,27.9097,,29.4644,29.9011,,,
16-FEB,6,28.991319444444443,,,,,,,,,,,,,28.7387,29.8094,29.4419,28.0584,,29.5254,29.6991,,,
17-FEB,6,29.023923611111112,,,,,,,,,,,,,28.9087,29.8407,29.273,27.9673,,29.6412,29.7349,,,
18-FEB,6,28.93982638888889,,,,,,,,,,,,,28.9928,29.9541,29.1204,27.964,,29.5862,29.8783,,,
19-FEB,6,28.92125,,,,,,,,,,,,,29.0483,29.9985,29.1551,27.9652,,29.6886,29.731,,,
20-FEB,6,29.040868055555556,,,,,,,,,,,,,29.2498,29.9737,29.3267,28.0024,,29.6285,29.8421,,,
21-FEB,6,29.130381944444444,,,,,,,,,,,,,29.3249,29.9658,29.3869,28.1755,,29.6045,29.7969,,,
22-FEB,6,29.181215277777778,,,,,,,,,,,,,29.3436,30.0252,29.5369,28.3374,,29.6328,29.8287,,,
23-FEB,6,29.05736111111111,,,,,,,,,,,,,29.2524,30.0506,29.4478,28.4786,,29.7074,29.8593,,,
24-FEB,6,28.997881944444444,,,,,,,,,,,,,28.9439,29.7904,29.2255,28.4798,,29.7176,29.8335,,,
25-FEB,6,29.0246875,,,,,,,,,,,,,28.7853,29.614,29.3244,28.4504,,29.7722,29.8756,,,
26-FEB,6,29.002291666666668,,,,,,,,,,,,,28.6191,29.5939,29.3916,28.4613,,29.8441,29.8956,,,
27-FEB,6,28.9475,,,,,,,,,,,,,28.5444,29.4077,29.5735,28.4638,,29.8413,29.8744,,,
28-FEB,6,28.93347222222222,,,,,,,,,,,,,28.3796,29.2658,29.548,28.4753,,30.0014,29.8838,,,
29-FEB,2,28.531666666666666,,,,,,,,,,,,,,29.3743,,,,29.9482,,,,
01-MAR,6,28.92246527777778,,,,,,,,,,,,,28.4962,29.2657,29.6165,28.4212,,29.7883,29.8474,,,
02-MAR,6,28.788888888888888,,,,,,,,,,,,,28.4942,29.1695,29.7152,28.3897,,29.7527,29.8471,,,
03-MAR,6,28.56361111111111,,,,,,,,,,,,,28.6017,29.209,29.708,28.3513,,29.7424,29.7779,,,
04-MAR,6,28.61517361111111,,,,,,,,,,,,,28.7386,29.335,29.8042,28.274,,29.6036,29.7287,,,
05-MAR,6,28.643020833333335,,,,,,,,,,,,,28.7883,29.257,29.7016,28.1501,,29.5231,29.7617,,,
06-MAR,6,28.6490625,,,,,,,,,,,,,28.8145,29.3138,29.6199,28.0442,,29.4637,29.8208,,,
07-MAR,6,28.634305555555557,,,,,,,,,,,,,28.4933,29.3866,29.6225,27.9438,,29.4355,29.8417,,,
08-MAR,6,28.605625,,,,,,,,,,,,,28.3119,29.2191,29.4808,27.7682,,29.2943,29.8817,,,
09-MAR,6,28.615069444444444,,,,,,,,,,,,,28.1618,29.151,29.2937,27.5758,,29.2495,29.8169,,,
10-MAR,6,28.56833333333333,,,,,,,,,,,,,28.0799,29.0581,29.1546,27.5429,,29.2646,29.9152,,,
11-MAR,6,28.467604166666668,,,,,,,,,,,,,27.9371,28.8519,29.0132,27.3857,,29.1623,29.9246,,,
12-MAR,6,28.344479166666666,,,,,,,,,,,,,27.8108,28.7676,28.8695,27.2288,,29.071,29.9508,,,
13-MAR,6,28.23673611111111,,,,,,,,,,,,,27.7315,28.6127,28.6874,27.244,,28.9936,29.9703,,,
14-MAR,6,28.09875,,,,,,,,,,,,,27.9024,28.5161,28.5492,27.2456,,29.0429,30.0914,,,
15-MAR,6,28.029166666666665,,,,,,,,,,,,,27.8964,28.4358,28.5309,27.2619,,29.0234,30.2033,,,
16-MAR,6,28.037534722222222,,,,,,,,,,,,,27.728,28.2765,28.5483,27.3944,,28.8686,30.0204,,,
17-MAR,6,28.09784722222222,,,,,,,,,,,,,27.8878,28.3222,28.6117,27.6116,,28.703,30.0115,,,
18-MAR,6,28.073055555555555,,,,,,,,,,,,,28.0025,28.3773,28.6376,27.598,,28.6494,30.0284,,,
19-MAR,6,28.005277777777778,,,,,,,,,,,,,,28.3225,28.7871,27.6475,,28.6359,29.9566,,,
20-MAR,6,27.98003472222222,,,,,,,,,,,,,,27.9948,28.6369,27.5089,,28.7062,29.8206,,,
21-MAR,6,27.9628125,,,,,,,,,,,,,,28.1034,28.3842,27.395,,28.855,29.7254,,,
22-MAR,6,28.068055555555556,,,,,,,,,,,,,,28.3498,28.1352,27.2574,,28.9858,29.7872,,,
23-MAR,6,28.06715277777778,,,,,,,,,,,,,,28.495,28.0751,27.2353,,29.0337,29.7296,,,
24-MAR,6,28.021979166666668,,,,,,,,,,,,,,28.5041,28.0121,27.2297,,29.0894,29.6022,,,
25-MAR,6,28.036180555555557,,,,,,,,,,,,,,28.4523,28.0173,27.1476,,29.0016,29.6782,,,
26-MAR,6,28.098993055555557,,,,,,,,,,,,,,28.2678,27.9968,27.1077,,28.9884,29.8225,,,
27-MAR,6,28.063506944444445,,,,,,,,,,,,,,27.9554,27.8811,27.1346,,29.0502,29.7213,,,
28-MAR,6,28.12767361111111,,,,,,,,,,,,,,27.8104,27.8054,27.2346,,29.0269,29.4663,,,
29-MAR,6,28.118020833333333,,,,,,,,,,,,,,27.6641,27.7472,27.3924,,29.1157,29.4442,,,
30-MAR,6,28.06277777777778,,,,,,,,,,,,,,27.6417,27.7691,27.4905,,29.1561,29.6593,,,
31-MAR,6,28.07704861111111,,,,,,,,,,,,,,27.7409,27.8088,27.6096,,29.2461,29.7113,,,
