12-JAN,8,27.97270052083333,,28.6694,27.3873,28.4639,27.6476,28.0861,28.3458,27.9786,28.4783,28.0244,27.9192,27.9515,28.0349,28.21,28.2426,,,
13-JAN,8,27.971640625,,28.7158,27.3004,28.4274,27.6764,28.0416,28.1141,27.9759,28.5071,28.169,27.9734,27.8382,28.1547,28.2278,28.3908,,,
14-JAN,8,27.990309895833335,28.7527,27.2727,28.4466,27.6908,28.0114,28.0327,28.0205,28.4369,28.2461,28.0444,27.7306,28.2766,28.2155,28.4747,,,
15-JAN,8,28.018846354166666,28.6938,27.3669,28.47,27.7122,28.0565,27.9507,28.0811,28.4274,28.2065,28.0617,27.6808,28.4002,28.259,28.4809,,,
16-JAN,9,28.074046753246755,28.6806,27.535,28.4434,27.6942,28.2253,27.9282,28.0762,28.4134,28.1474,28.0558,27.6692,28.4742,28.3238,28.5642,,,
17-JAN,8,28.127401041666666,28.7652,27.7146,28.4507,27.6311,28.3748,28.0947,28.088,28.459,28.0008,28.1303,27.6362,28.4965,28.3251,28.6177,,,
18-JAN,8,28.1748125,28.9094,27.8508,28.5156,27.5461,28.4133,28.2144,28.2138,28.5379,27.9981,28.2538,27.6314,28.5253,28.2597,28.6928,,,
19-JAN,8,28.2046875,28.996,27.9642,28.5893,27.4771,28.398,28.2179,28.367,28.6134,28.1059,28.3251,27.7203,28.6099,28.1922,28.8525,,,
20-JAN,8,28.192572916666666,28.7898,27.9629,28.6759,27.4393,28.3989,28.163,28.4892,28.6792,28.1834,28.3459,27.8217,28.6903,28.1616,28.9178,,,
21-JAN,8,28.188080729166668,28.7108,27.9323,28.7925,27.4578,28.3971,28.1784,28.496,28.6938,28.2049,28.2842,27.9272,28.6829,28.1506,29.0253,,,
22-JAN,8,28.18116145833333,,28.7458,27.8619,28.9014,27.4695,28.3565,28.3044,28.3691,28.5592,28.2241,28.1753,28.0275,28.5612,28.1415,29.0716,,,
23-JAN,8,28.146651041666665,28.7827,27.7121,28.9595,27.4643,28.253,28.3713,28.1816,28.3729,28.2269,28.1377,28.1101,28.4685,28.1681,29.0305,,,
24-JAN,8,28.117036458333335,28.7904,27.5898,29.0111,27.5256,28.1791,28.4729,28.116,28.241,28.2165,28.0338,28.1719,28.5915,28.2094,28.9293,,,
25-JAN,8,28.130252604166667,28.834,27.5163,28.987,27.6998,28.0785,28.5737,28.21,28.2453,28.2312,27.9765,28.267,28.7185,28.2792,28.8924,,,
26-JAN,9,28.141732467532467,28.9235,27.5542,28.6941,27.8551,28.0747,28.6224,28.2463,28.2395,28.3213,28.0595,28.2495,28.8393,28.3399,28.8342,,,
27-JAN,8,28.171520833333332,29.0692,27.5304,28.2864,27.9394,28.1543,28.5799,28.1503,28.179,28.4555,28.1859,27.9926,28.9965,28.4095,28.8033,,,
28-JAN,8,28.220481770833334,29.1879,27.6002,28.1987,28.0131,28.2139,28.4535,28.0767,28.1393,28.6312,28.3315,27.8525,29.1476,28.5206,28.8268,,,
29-JAN,8,28.267528645833334,29.2246,27.7708,28.1554,28.0692,28.2244,28.2925,28.0658,28.0974,28.8176,28.4992,27.7135,29.1936,28.6472,28.7917,,,
30-JAN,8,28.262376436781608,29.2148,27.9527,28.193,28.0747,28.1533,28.0554,27.9941,27.9117,28.9262,28.6434,27.4765,29.1458,28.7295,28.6872,,,
31-JAN,7,28.228645833333335,29.2138,28.1521,28.2864,27.8877,27.9769,27.9337,28.0152,27.8501,29.0088,28.7581,27.5017,29.0822,28.852,28.6745,,,
01-FEB,7,28.213806547619047,29.2413,28.3552,28.3857,27.6981,27.7434,27.7581,28.1324,28.0724,29.0281,28.757,27.6319,29.0817,28.9691,28.7128,,,
02-FEB,7,28.226107142857142,29.2885,28.4863,28.4575,27.6937,27.7023,27.8144,28.2235,28.0222,28.9813,28.8651,27.6622,29.1324,29.066,28.787,,,
03-FEB,7,28.27432142857143,29.2365,28.7538,28.5275,27.606,27.8533,27.8558,28.3487,27.7658,28.8428,28.9292,27.4942,29.1681,29.1532,28.816,,,
04-FEB,7,28.273241071428572,29.101,28.755,28.5491,27.5047,28.0294,27.8418,28.4917,27.8544,28.6403,28.9092,27.47,29.1361,29.161,28.8224,,,
05-FEB,7,28.26695535714286,28.9075,28.6981,28.5926,27.4294,28.1708,27.7966,28.6698,27.9065,28.6003,28.735,27.4647,29.0472,29.141,28.8138,,,
06-FEB,7,28.26954464285714,28.6875,28.6954,28.6521,27.3486,28.2851,27.8197,28.7518,27.967,28.7308,28.5347,27.408,28.8161,29.1522,28.7216,,,
07-FEB,7,28.29315773809524,28.6046,28.724,28.7041,27.1966,28.308,27.7306,28.7841,28.1121,28.8276,28.3271,27.3501,28.5608,29.1912,28.6362,,,
08-FEB,7,28.270419642857142,28.5469,28.7719,28.6737,26.8639,28.374,27.6493,28.8294,28.1951,28.9138,28.2259,27.3596,28.3942,29.0644,28.5986,,,
09-FEB,7,28.3124375,28.5683,28.7506,28.5853,26.927,28.4654,27.675,28.8197,28.2469,28.9767,28.2415,27.4405,28.3123,28.9057,28.5788,,,
10-FEB,7,28.352761904761905,28.6129,28.7163,28.5723,27.0494,28.4756,27.7591,28.7639,28.2081,29.0852,28.2753,27.4913,28.2289,28.7698,28.5935,,,
11-FEB,7,28.392678571428572,28.5992,28.765,28.5958,27.2381,28.4055,27.8698,28.6065,28.1875,29.1149,28.3192,27.5233,28.1507,28.7376,28.6139,,,
12-FEB,7,28.41063582089552,28.5244,28.8302,28.6067,27.3339,28.3343,27.9762,28.4478,28.1838,29.1736,28.2451,27.4678,28.1436,28.6984,28.66,,,
13-FEB,7,28.438208333333332,28.4817,28.8525,28.5823,27.4565,28.423,28.0859,28.3665,28.2627,29.2387,28.1842,27.4263,28.1577,28.6313,28.7087,,,
14-FEB,7,28.46327380952381,28.5196,28.646,28.6662,27.5908,28.5578,28.1852,28.4413,28.2961,29.2469,28.1138,27.4572,28.1422,28.66,28.8491,,,
15-FEB,7,28.47867857142857,28.6073,28.5085,28.6943,27.6704,28.5534,28.3523,28.5523,28.2419,29.1682,28.1422,27.5611,28.0422,28.7972,28.95,,,
16-FEB,7,28.462839285714285,28.6225,28.4702,28.6243,27.6459,28.4838,28.354,28.6342,28.2666,29.0155,28.125,27.6369,28.0151,28.9281,28.9094,,,
17-FEB,7,28.42142857142857,28.6385,28.5021,28.6113,27.6568,28.319,28.4032,28.7163,28.2913,28.8951,28.0363,27.6878,27.9597,29.032,28.9256,,,
18-FEB,7,28.386008928571428,28.6067,28.5263,28.6188,27.6297,28.1719,28.5061,28.6571,28.297,28.8497,28.0998,27.7524,27.9091,29.1464,29.0597,,,
19-FEB,7,28.322601190476192,28.61,28.464,28.6399,27.5146,28.0817,28.5255,28.5474,28.3181,28.8901,28.1668,27.8106,27.8615,29.151,29.0979,,,
20-FEB,8,28.260694362017805,28.6446,28.3694,28.64,27.3948,28.0471,28.5194,28.5038,28.4153,28.9426,28.3212,27.9123,27.8447,29.174,29.1551,,,
21-FEB,7,28.249523809523808,28.7223,28.3619,28.6356,27.3245,28.1212,28.5196,28.554,28.4892,28.964,28.4387,28.0575,27.9928,29.1627,29.2462,,,
22-FEB,7,28.24907142857143,28.7931,28.3742,28.6138,27.3025,28.1982,28.3894,28.616,28.5179,28.9726,28.4488,28.104,28.1153,29.099,29.2374,,,
23-FEB,7,28.260258928571428,28.8723,28.3844,28.554,27.3454,28.2557,28.1468,28.6641,28.3897,28.997,28.4058,28.0263,28.2462,28.9628,29.1417,,,
24-FEB,8,28.301927170868346,29.0192,28.3808,28.4764,27.2675,28.331,28.076,28.743,28.1174,29.0069,28.3243,27.8619,28.3841,28.8485,29.1022,,,
25-FEB,8,28.30857068062827,29.1452,28.359,28.433,27.2037,28.3346,28.0738,28.7339,27.9458,28.9301,28.3423,27.7658,28.4465,28.813,29.0335,,,
26-FEB,8,28.297236979166666,29.2419,28.3548,28.3933,27.272,28.2729,28.0409,28.5823,27.8506,28.826,28.3552,27.7221,28.4438,28.8351,28.9394,,,
27-FEB,8,28.271546875,29.2415,28.3263,28.3959,27.2683,28.2465,27.9609,28.433,27.9167,28.6974,28.3434,27.7224,28.5254,28.9268,28.8584,,,
28-FEB,8,28.212424479166668,29.2421,28.29,28.4104,27.2874,28.1368,27.8626,28.421,27.9684,28.604,28.3913,27.7074,28.5732,29.0718,28.8308,,,
29-FEB,3,28.428743055555554,,,,,29.1471,,,,27.9875,,,,28.6066,,,,29.2176,,,,
01-MAR,8,28.08317597765363,28.9981,28.2321,28.3655,27.3313,27.9764,27.8165,28.4877,28.0164,28.5862,28.4153,27.6697,28.6026,29.132,28.8219,,,
02-MAR,8,28.025236111111113,28.8294,28.144,28.3272,27.3471,27.8228,27.7837,28.5124,28.0052,28.6023,28.438,27.6365,28.6164,28.9235,28.8204,,,
03-MAR,8,27.92784554973822,28.6067,28.0583,28.325,27.4122,27.4806,27.7498,28.564,28.0224,28.676,28.5005,27.6113,28.5513,28.7786,28.8223,,,
04-MAR,8,27.832578534031413,28.3831,27.9417,28.3424,27.4294,27.3937,27.798,28.6511,28.1192,28.7404,28.5667,27.5542,28.4912,28.7008,28.7585,,,
05-MAR,8,27.828705729166668,28.3048,27.9948,28.3656,27.4369,27.3501,27.8937,28.7246,28.2009,28.809,28.4649,27.4569,28.4928,28.5706,28.7249,,,
06-MAR,8,27.871739583333333,28.3894,28.1229,28.3824,27.4857,27.327,27.8814,28.881,28.2024,28.9035,28.257,27.3294,28.5678,28.4869,28.8548,,,
07-MAR,8,27.8871640625,28.5021,28.1483,28.4401,27.5005,27.2394,27.683,28.9902,28.0317,28.8885,28.0609,27.2063,28.668,28.4703,28.9698,,,
08-MAR,8,27.840525,28.6275,28.0802,28.4408,27.5524,27.2419,27.4118,29.0215,27.8193,28.681,27.9548,27.064,28.7067,28.5481,29.0608,,,
09-MAR,8,27.826983146067416,28.741,28.0331,27.6456,27.1496,27.4831,29.0161,27.8083,28.5824,27.8874,26.7285,28.6769,28.5485,29.0028,,,
10-MAR,8,27.859174479166665,28.8071,27.974,28.4588,27.7962,27.0809,27.6603,28.8835,27.7746,28.5162,27.8241,26.7481,28.6117,28.5208,28.8256,,,
11-MAR,9,27.85244155844156,28.7852,27.9177,28.3218,28.0013,27.078,27.7198,28.732,27.7677,28.3581,27.7478,26.5548,28.5124,28.5008,28.7835,,,
12-MAR,8,27.82717447916667,28.7021,27.8275,28.1659,28.1461,27.0401,27.7052,28.5412,27.7774,28.1686,27.6863,26.5126,28.4505,28.5066,28.7344,,,
13-MAR,8,27.80864229765013,28.6173,27.7729,28.106,28.0979,27.0225,27.6499,28.3684,27.694,28.0879,27.5852,26.5388,28.3717,28.4895,28.714,,,
14-MAR,8,27.769945169712795,28.5875,27.6927,28.0059,28.1306,27.0235,27.6114,,27.6019,28.0503,27.5396,26.5809,28.2011,28.5266,28.7759,,,
15-MAR,8,27.708552083333334,28.5802,27.5842,27.8863,28.037,27.0266,27.6524,,27.6048,27.9587,27.469,26.6197,28.0762,28.4997,28.8531,,,
16-MAR,8,27.671546875,28.5358,27.5752,27.8702,27.8411,26.9568,27.6845,27.9354,27.6606,27.9437,27.4247,26.6925,28.0998,28.4158,28.9017,,,
17-MAR,8,27.6291015625,28.4854,27.5869,27.8928,27.7116,26.8803,27.7182,27.8194,27.7145,27.9638,27.339,26.7615,28.1081,28.3233,29.0601,,,
18-MAR,8,27.59778125,28.4452,27.616,27.8117,27.623,26.8428,27.6765,27.6629,27.7538,27.9179,27.302,26.8098,28.0528,28.264,29.229,,,
19-MAR,8,27.5495703125,28.3388,27.6677,27.6495,27.5963,26.7853,27.4617,27.5462,27.8044,27.95,27.3983,26.752,28.0831,28.3431,29.2734,,,
20-MAR,8,27.45428125,28.1435,27.6952,27.4095,27.6135,26.7891,27.3725,27.4431,27.8566,27.8865,27.3633,26.6855,28.1693,28.4488,29.2585,,,
21-MAR,8,27.452388020833332,28.0419,27.7104,27.5227,27.6461,26.7905,27.3147,27.2403,27.9247,27.8016,27.3776,26.6239,28.1817,28.5037,29.2289,,,
22-MAR,8,27.474481770833332,28.0125,27.7485,27.6308,27.6497,26.7758,27.3251,27.4301,28.0301,27.8669,27.4372,26.6109,28.1809,28.5318,29.2483,,,
23-MAR,8,27.437900783289816,,28.0029,27.7794,27.4703,27.5474,26.7641,27.2614,27.5171,28.1206,27.9816,27.4596,26.6667,28.1874,28.5498,29.2374,,,
24-MAR,8,27.440778645833333,,28.0088,27.8652,27.382,27.493,26.7576,27.2006,27.4504,28.2842,28.1156,27.432,26.7533,28.2271,28.5201,29.1111,,,
25-MAR,8,27.4576875,,27.9592,27.9802,27.3435,27.4568,26.7919,27.1255,27.419,28.354,28.0606,27.4265,26.7442,28.3165,28.4272,28.97,,,
26-MAR,8,27.477601063829788,,27.8523,28.0729,27.3783,27.409,26.8445,27.0376,27.4011,28.1466,27.882,27.3891,26.6456,28.3557,28.353,28.7341,,,
27-MAR,8,27.511245901639345,,27.7881,28.1898,27.3545,27.3569,26.9323,26.9686,27.3452,27.9523,27.6572,27.3435,26.6006,28.3829,28.3244,28.5254,,,
28-MAR,8,27.529030640668523,,27.7333,28.1656,27.3608,27.2837,27.0374,26.8833,27.3114,27.7613,27.4319,27.3238,26.7177,28.3466,28.3074,,,,
29-MAR,8,27.50106963788301,,27.7104,28.0481,27.3687,27.2456,26.9274,26.7982,27.3385,27.5799,27.2833,27.285,26.8603,28.2219,28.2731,,,,
30-MAR,8,27.445444134078212,,27.6385,27.905,27.3766,27.2883,26.7994,26.7725,,27.5336,27.1672,27.2729,26.9282,28.1587,28.2619,,,,
31-MAR,8,27.42639402173913,,27.6092,27.819,27.4471,27.3144,26.6836,26.8463,,27.529,27.0257,27.2934,26.934,28.1281,28.2683,,,,
