DATE CREATED
2020-11-19T11:38:54+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
Seabird SBE37-IM MicroCat CTD with Pressure 1207

UOM DEFINITIONS
Degrees Celsius

STATION
One Tree Island
LATITUDE
-23.49705
LONGITUDE
152.07895

Long term averages
DATE,TOTAL_YEARS,LONG_TERM_AVERAGE,wtemp_LEVEL1_summer_98_99,wtemp_LEVEL1_summer_99_00,wtemp_LEVEL1_summer_00_01,wtemp_LEVEL1_summer_01_02,wtemp_LEVEL1_summer_02_03,wtemp_LEVEL1_summer_03_04,wtemp_LEVEL1_summer_04_05,wtemp_LEVEL1_summer_05_06,wtemp_LEVEL1_summer_06_07,wtemp_LEVEL1_summer_07_08,wtemp_LEVEL1_summer_08_09,wtemp_LEVEL1_summer_09_10,wtemp_LEVEL1_summer_10_11,wtemp_LEVEL1_summer_11_12,wtemp_LEVEL1_summer_12_13,wtemp_LEVEL1_summer_13_14,wtemp_LEVEL1_summer_14_15,wtemp_LEVEL1_summer_15_16,wtemp_LEVEL1_summer_16_17,wtemp_LEVEL1_summer_17_18,wtemp_LEVEL1_summer_18_19,wtemp_LEVEL1_summer_19_20
24-FEB,9,27.01153287037037,,,,,,,,,,,,,,,27.3359,,,27.198,27.3057,27.8138,,
25-FEB,9,26.94511111111111,,,,,,,,,,,,,,,26.5748,,,27.3222,27.3372,28.4458,,
26-FEB,9,26.83298171296296,,,,,,,,,,,,,,,26.0556,,27.7567,27.0648,27.9265,,
27-FEB,9,26.89794074074074,,,,,,,,,,,,,,,26.0587,,27.6105,27.8815,26.7973,27.8368,,
28-FEB,9,26.956104166666666,,,,,,,,,,,,,,,26.5479,,28.1355,27.6095,26.7277,27.5111,,
29-FEB,3,26.27799513888889,,,,,,,,,,,,,,,,,,27.417,,,,
01-MAR,9,26.893306712962964,,,,,,,,,,,,,,,26.6929,,28.4491,27.1775,27.1965,27.5798,,
02-MAR,9,26.81852615740741,,,,,,,,,,,,,,,25.985,,28.8248,27.4871,27.9793,28.003,,
03-MAR,9,26.742110185185187,,,,,,,,,,,,,,,25.8404,,27.5115,27.6199,28.5047,27.9667,,
04-MAR,9,26.639937037037036,,,,,,,,,,,,,,,26.4269,,27.1762,27.2729,28.4526,28.1455,,
05-MAR,9,26.62209027777778,,,,,,,,,,,,,,,,27.8842,26.7727,28.8101,28.355,,
06-MAR,9,26.78784837962963,,,,,,,,,,,,,,,26.3545,,28.4552,26.9681,29.4997,28.1622,,
07-MAR,9,26.77059675925926,,,,,,,,,,,,,,,26.3409,,28.4439,26.637,29.7129,26.8673,,
08-MAR,9,26.638467824074073,,,,,,,,,,,,,,,26.3221,,28.0815,26.7763,29.0875,26.5957,,
09-MAR,9,26.541170833333332,,,,,,,,,,,,,,,25.9676,,28.2017,27.2878,27.8746,26.5608,,
10-MAR,9,26.509530324074074,,,,,,,,,,,,,,,25.9448,,28.2029,27.4356,27.4641,26.2385,,
11-MAR,9,26.38555138888889,,,,,,,,,,,,,,,25.6789,,27.624,27.2734,27.887,26.232,,
12-MAR,9,26.323739351851852,,,,,,,,,,,,,,,25.7938,,27.1287,26.8131,27.8568,26.3361,,
13-MAR,9,26.29208402777778,,,,,,,,,,,,,,,25.6732,26.8923,27.3603,27.7555,26.3618,,
14-MAR,9,26.36137800925926,,,,,,,,,,,,,,,26.2625,25.9506,26.7393,27.2453,28.1532,26.2656,,
15-MAR,9,26.286376851851852,,,,,,,,,,,,,,,26.2545,26.1468,27.1452,27.1791,27.4821,26.7585,,
16-MAR,9,26.253259490740742,,,,,,,,,,,,,,,25.7973,26.2454,27.8689,27.1215,27.1858,26.5933,,
17-MAR,9,26.286288657407407,,,,,,,,,,,,,,,26.1877,26.743,27.4528,27.2724,27.6923,26.8935,,
18-MAR,9,26.410998842592594,,,,,,,,,,,,25.9528,,,27.0304,27.4628,27.2642,28.647,26.8984,,
19-MAR,9,26.438424361948957,,,,,,,,,,,,25.9469,,,26.153,27.9399,29.0336,27.4976,,
20-MAR,9,26.310941435185185,,,,,,,,,,,,25.923,,,25.037,25.285,,28.4113,28.3963,27.5896,,
21-MAR,9,26.400566435185183,,,,,,,,,,,,26.3994,,,25.6295,25.348,,28.4227,27.4254,26.808,,
22-MAR,9,26.466419212962965,,,,,,,,,,,,26.1256,,,26.2423,25.7359,,27.8378,26.9028,26.133,,
23-MAR,9,26.400982638888888,,,,,,,,,,,,25.915,,27.3153,26.6137,26.297,27.5364,26.7506,26.1574,,
24-MAR,9,26.37246111111111,,,,,,,,,,,,25.9632,,26.8811,26.9946,26.7738,27.6358,27.2335,26.8693,26.2369,,
25-MAR,9,26.294903703703703,,,,,,,,,,,,26.0904,,26.1688,27.3152,25.8436,28.0192,27.1524,27.3706,26.55,,
26-MAR,9,26.238305092592594,,,,,,,,,,,,26.2732,,25.6394,26.8572,25.7821,28.332,27.4566,26.7999,,
27-MAR,9,26.189361342592594,,,,,,,,,,,,26.3411,,25.6932,26.1769,26.0042,28.492,26.5811,27.6635,26.9668,,
28-MAR,9,26.260072453703703,,,,,,,,,,,,26.423,,25.6963,26.0012,26.1433,28.3859,26.5967,27.486,26.4311,,
29-MAR,9,26.19349837962963,,,,,,,,,,,,26.4792,,25.8117,26.0992,26.5263,27.4856,26.9068,27.5852,,
30-MAR,9,26.114076157407407,,,,,,,,,,,,26.5779,,25.8337,26.2549,27.1749,26.4464,27.0588,27.5456,,,
31-MAR,9,26.04503287037037,,,,,,,,,,,,26.7232,,25.9403,26.3905,27.414,26.2751,27.4729,,,
